,estimate,true_parameter,ci_low,ci_high,ci_width,empirical_coverage,desired_coverage,noise,technique,model,iteration,test_error,rectifier,relative_bias
0,9.466221513865436,16,0.0,45.361134260919975,71.78982549410908,1,0.95,0.3,ppi,xgboost,0,140.3280815399468,8.00743344216689,-0.4083611553834102
1,17.301877734798627,16,16.47167141788986,18.132084051707395,1.6604126338175362,0,0.95,0.3,naive,xgboost,0,140.3280815399468,8.00743344216689,0.08136735842491416
2,3.8817823259151716,16,0.0,38.555423143914965,69.34728163599958,1,0.95,0.3,classical,xgboost,0,140.3280815399468,8.00743344216689,-0.7573886046303018
3,3.8817823259151716,16,0.0,38.09061255190022,68.41766045197011,1,0.95,0.3,ppi_pp,xgboost,0,140.3280815399468,8.00743344216689,-0.7573886046303018
4,4.02958200565423,16,0.0,43858.10183280889,87708.14450160647,1,0.95,0.3,ratio,xgboost,0,140.3280815399468,8.00743344216689,-0.7481511246466106
5,41.972044275321096,16,8.569594036923753,75.37449451371845,66.8049004767947,1,0.95,0.3,ppi,xgboost,1,137.1253617442867,-19.15739557686004,1.6232527672075685
6,23.014091605654254,16,22.1049052896507,23.92327792165781,1.8183726320071116,0,0.95,0.3,naive,xgboost,1,137.1253617442867,-19.15739557686004,0.4383807253533909
7,38.59556873012308,16,5.167800216714291,72.02333724353187,66.85553702681759,1,0.95,0.3,classical,xgboost,1,137.1253617442867,-19.15739557686004,1.4122230456326923
8,39.44711630479253,16,6.516764938787276,72.37746767079778,65.86070273201051,1,0.95,0.3,ppi_pp,xgboost,1,137.1253617442867,-19.15739557686004,1.4654447690495331
9,38.33559777938184,16,0.0,40797.61767291513,81518.56415027149,1,0.95,0.3,ratio,xgboost,1,137.1253617442867,-19.15739557686004,1.3959748612113652
10,11.892982227761223,16,0.0,44.00812023037775,64.23027600523305,1,0.95,0.3,ppi,xgboost,2,134.31998042047434,3.455589425737678,-0.25668861076492355
11,15.278583865814834,16,14.440166908388857,16.11700082324081,1.6768339148519544,1,0.95,0.3,naive,xgboost,2,134.31998042047434,3.455589425737678,-0.045088508386572856
12,9.810787952997668,16,0.0,43.27417752037135,66.92677913474736,1,0.95,0.3,classical,xgboost,2,134.31998042047434,3.455589425737678,-0.38682575293764576
13,11.892982227761223,16,0.0,44.00812023037775,64.23027600523305,1,0.95,0.3,ppi_pp,xgboost,2,134.31998042047434,3.455589425737678,-0.25668861076492355
14,9.840835359132209,16,0.0,40855.96556934406,81692.24946796986,1,0.95,0.3,ratio,xgboost,2,134.31998042047434,3.455589425737678,-0.38494779005423696
15,13.236999553325468,16,0.0,47.91904796088999,69.36409681512905,1,0.95,0.3,ppi,xgboost,3,132.264754534942,4.064463498094985,-0.17268752791715825
16,17.283529659521008,16,16.4674091130107,18.099650206031317,1.6322410930206175,0,0.95,0.3,naive,xgboost,3,132.264754534942,4.064463498094985,0.08022060372006301
17,15.882483417376946,16,0.0,49.87017810412373,67.97538937349357,1,0.95,0.3,classical,xgboost,3,132.264754534942,4.064463498094985,-0.007344786413940874
18,15.882483417376946,16,0.0,49.41456282646988,67.06415881818587,1,0.95,0.3,ppi_pp,xgboost,3,132.264754534942,4.064463498094985,-0.007344786413940874
19,15.56430185387148,16,0.0,42151.68716324178,84272.24572277583,1,0.95,0.3,ratio,xgboost,3,132.264754534942,4.064463498094985,-0.027231134133032464
20,19.998235951659492,16,0.0,49.500652769926646,59.0048336365343,1,0.95,0.3,ppi,xgboost,4,130.7646043061233,-0.02200650380220104,0.24988974697871824
21,19.949412027004264,16,19.125368542711286,20.773455511297243,1.6480869685859574,0,0.95,0.3,naive,xgboost,4,130.7646043061233,-0.02200650380220104,0.24683825168776652
22,17.854301022861563,16,0.0,46.63224145924259,57.55588087276206,1,0.95,0.3,classical,xgboost,4,130.7646043061233,-0.02200650380220104,0.11589381392884768
23,17.854301022861563,16,0.0,46.246464505463486,56.784326965203846,1,0.95,0.3,ppi_pp,xgboost,4,130.7646043061233,-0.02200650380220104,0.11589381392884768
24,19.47663695194972,16,0.0,30228.086157381204,60417.21904085851,1,0.95,0.3,ratio,xgboost,4,130.7646043061233,-0.02200650380220104,0.2172898094968574
25,46.14571534815508,16,8.045776509386329,84.24565418692383,76.1998776775375,1,0.95,0.3,ppi,xgboost,5,132.02860457971238,-34.44639786432463,1.8841072092596924
26,12.134312480824272,16,11.406986949718856,12.861638011929688,1.4546510622108322,0,0.95,0.3,naive,xgboost,5,132.02860457971238,-34.44639786432463,-0.24160546994848298
27,46.11829662096652,16,8.007991720112038,84.22860152182099,76.22060980170895,1,0.95,0.3,classical,xgboost,5,132.02860457971238,-34.44639786432463,1.8823935388104074
28,46.11829662096652,16,8.518871828601618,83.71772141333142,75.1988495847298,1,0.95,0.3,ppi_pp,xgboost,5,132.02860457971238,-34.44639786432463,1.8823935388104074
29,46.27568478271317,16,0.0,53024.352232241086,105956.15309491675,1,0.95,0.3,ratio,xgboost,5,132.02860457971238,-34.44639786432463,1.8922302989195732
30,9.151723587459157,16,0.0,41.91017172102946,65.5168962671406,1,0.95,0.3,ppi,xgboost,6,131.77754333460535,13.350354667157095,-0.42801727578380266
31,22.269755163995246,16,21.38757146221623,23.151938865774262,1.7643674035580332,0,0.95,0.3,naive,xgboost,6,131.77754333460535,13.350354667157095,0.39185969774970286
32,4.11951370922832,16,0.0,34.38872038303404,60.538413347611446,1,0.95,0.3,classical,xgboost,6,131.77754333460535,13.350354667157095,-0.74253039317323
33,4.11951370922832,16,0.0,33.982952556467524,59.726877694478404,1,0.95,0.3,ppi_pp,xgboost,6,131.77754333460535,13.350354667157095,-0.74253039317323
