,estimate,true_parameter,ci_low,ci_high,ci_width,empirical_coverage,desired_coverage,noise,technique,model,iteration,test_error,rectifier,relative_bias,prediction_variance,true_value,wasserstein,tv,mean,std
0,1.0247975765196629,1.0779747360614191,0.9193742147304751,1.1302209383088506,0.21084672357837553,1,0.95,,ppi,xgboost,0,2.4201739327051115,8.596285563664228,-0.04933061765069644,4.5754623,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
1,1.06527154129778,1.0779747360614191,1.0236217479271061,1.1069213346684539,0.08329958674134774,1,0.95,,naive,xgboost,0,2.4201739327051115,8.596285563664228,-0.011784315845891348,4.5754623,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
2,0.8624032508172118,1.0779747360614191,0.49482123966101166,1.229985261973412,0.7351640223124003,1,0.95,,classical,xgboost,0,2.4201739327051115,8.596285563664228,-0.19997823514105514,4.5754623,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
3,1.007684400629872,1.0779747360614191,0.8994542028205118,1.115914598439232,0.2164603956187202,1,0.95,,ppi_pp,xgboost,0,2.4201739327051115,8.596285563664228,-0.0652059209554075,4.5754623,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
4,-0.2014959925850442,1.0779747360614191,0.0,0.7398015629970451,1.8825951111641785,0,0.95,,ratio,xgboost,0,2.4201739327051115,8.596285563664228,-1.1869208858467752,4.5754623,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
5,1.0364055924800546,1.0779747360614191,0.9242351835907598,1.1485760013693493,0.2243408177785895,1,0.95,,ppi,xgboost,1,2.5113280900453137,8.882269454424524,-0.03856226142483184,4.842783,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
6,1.0866596473985362,1.0779747360614191,1.0438223109479126,1.1294969838491598,0.0856746729012472,1,0.95,,naive,xgboost,1,2.5113280900453137,8.882269454424524,0.00805669283943421,4.842783,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
7,1.2734413811228824,1.0779747360614191,0.9036643747976538,1.643218387448111,0.7395540126504572,1,0.95,,classical,xgboost,1,2.5113280900453137,8.882269454424524,0.18132766800791358,4.842783,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
8,1.0672822901366805,1.0779747360614191,0.9534950870005063,1.1810694932728547,0.22757440627234837,1,0.95,,ppi_pp,xgboost,1,2.5113280900453137,8.882269454424524,-0.009919013467611914,4.842783,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
9,-0.5750633928839676,1.0779747360614191,0.0,2.0272197491155093,5.204566283998954,1,0.95,,ratio,xgboost,1,2.5113280900453137,8.882269454424524,-1.5334664845533101,4.842783,1.0779747360614191,0.021041607600315253,0.008440755675294176,0,3
