,estimate,true_parameter,ci_low,ci_high,ci_width,empirical_coverage,desired_coverage,noise,technique,model,iteration,test_error,rectifier,relative_bias,prediction_variance,true_value,wasserstein,tv,mean,std
0,3.3855892166823387,3.1148787907939877,2.509670736043652,4.261507697321025,1.7518369612773728,1,0.95,,ppi,xgboost,0,6.267339114587468,236.85500236773134,0.08690881542114405,72.91398,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
1,3.2710968756834005,3.1148787907939877,3.1038217462466062,3.4383720051201947,0.33455025887358847,1,0.95,,naive,xgboost,0,6.267339114587468,236.85500236773134,0.05015221951849772,72.91398,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
2,3.2356843948903613,3.1148787907939877,1.1522249895383752,5.3191438002423475,4.166918810703972,1,0.95,,classical,xgboost,0,6.267339114587468,236.85500236773134,0.038783404495036575,72.91398,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
3,3.3855892166823387,3.1148787907939877,2.509670736043652,4.261507697321025,1.7518369612773728,1,0.95,,ppi_pp,xgboost,0,6.267339114587468,236.85500236773134,0.08690881542114405,72.91398,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
4,-0.7560006739568279,3.1148787907939877,0.0,2.9439276317311482,7.399856611375952,0,0.95,,ratio,xgboost,0,6.267339114587468,236.85500236773134,-1.2427062896287282,72.91398,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
5,2.887797819555208,3.1148787907939877,2.7106066922065737,3.0649889469038425,0.3543822546972688,0,0.95,,ppi,xgboost,1,5.526012186548988,90.86700516449599,-0.07290202492306169,48.268063,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
6,2.9092047977544064,3.1148787907939877,2.773931298807807,3.044478296701006,0.2705469978931987,0,0.95,,naive,xgboost,1,5.526012186548988,90.86700516449599,-0.06602953336336873,48.268063,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
7,3.246976968852414,3.1148787907939877,2.0517522687306995,4.442201668974128,2.390449400243429,1,0.95,,classical,xgboost,1,5.526012186548988,90.86700516449599,0.04240876994920057,48.268063,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
8,2.91445588147749,3.1148787907939877,2.716562295689127,3.1123494672658527,0.3957871715767256,0,0.95,,ppi_pp,xgboost,1,5.526012186548988,90.86700516449599,-0.06434372660305335,48.268063,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
9,-1.466276830644465,3.1148787907939877,0.0,4.946046193294539,12.824646047878009,1,0.95,,ratio,xgboost,1,5.526012186548988,90.86700516449599,-1.470733190318044,48.268063,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
10,3.0007131792336175,3.1148787907939877,2.814719307847,3.186707050620235,0.37198774277323476,1,0.95,,ppi,xgboost,2,5.75007151055071,43.69954299909847,-0.03665170275574967,54.241276,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
11,3.000969435323879,3.1148787907939877,2.8580444255218556,3.1438944451259028,0.2858500196040472,1,0.95,,naive,xgboost,2,5.75007151055071,43.69954299909847,-0.03656943435705016,54.241276,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
12,1.8680643144870583,3.1148787907939877,1.034173579858317,2.7019550491157998,1.6677814692574828,0,0.95,,classical,xgboost,2,5.75007151055071,43.69954299909847,-0.4002770444846473,54.241276,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
13,2.3171184863399437,3.1148787907939877,1.8019661349785725,2.832270837701315,1.0303047027227423,0,0.95,,ppi_pp,xgboost,2,5.75007151055071,43.69954299909847,-0.256112792193334,54.241276,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
14,0.19754407207761962,3.1148787907939877,0.0,0.5709929199175562,0.7468976956798731,0,0.95,,ratio,xgboost,2,5.75007151055071,43.69954299909847,-0.9365804946691794,54.241276,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
15,3.6385855393095876,3.1148787907939877,2.12613398572765,5.151037092891525,3.0249031071638752,1,0.95,,ppi,xgboost,3,4.647303761875834,377.1559629511486,0.16813069903824612,45.49611,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
16,2.8733737701913857,3.1148787907939877,2.7375142787616817,3.0092332616210897,0.271718982859408,0,0.95,,naive,xgboost,3,4.647303761875834,377.1559629511486,-0.0775327185495529,45.49611,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
17,4.923782031783461,3.1148787907939877,1.9238094854424066,7.923754578124516,5.999945092682109,1,0.95,,classical,xgboost,3,4.647303761875834,377.1559629511486,0.5807298975278525,45.49611,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
18,3.6385855393095876,3.1148787907939877,2.12613398572765,5.151037092891525,3.0249031071638752,1,0.95,,ppi_pp,xgboost,3,4.647303761875834,377.1559629511486,0.16813069903824612,45.49611,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
19,-0.20196850639094635,3.1148787907939877,0.0,0.0,0.32657189658151015,0,0.95,,ratio,xgboost,3,4.647303761875834,377.1559629511486,-1.064839924746948,45.49611,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
20,2.855914613656195,3.1148787907939877,2.6829339265189254,3.0288953007934647,0.3459613742745393,0,0.95,,ppi,xgboost,4,6.465018899842043,22.819647016947357,-0.08313780231293759,45.10458,3.1148787907939877,0.021041607600315253,0.008440755675294176,0,3
